UserID,MovieID,Rating
783,1840,2
511,1049,2
769,405,5
220,1192,4
386,847,2
780,483,4
379,3085,2
520,2927,1
894,3596,1
554,2397,1
69,802,1
676,994,5
687,3773,2
70,5225,5
567,1393,3
462,1637,2
182,710,1
779,2419,5
48,1701,2
518,110,2
543,3153,5
532,3101,4
208,651,2
201,23,5
725,5126,5
471,5201,2
293,860,3
744,4726,2
747,4922,1
316,2704,1
623,1550,1
934,1505,2
368,3662,2
298,1273,5
580,5010,3
800,788,4
782,4770,1
53,4977,1
542,2050,5
809,4711,2
927,2035,5
594,2650,2
145,12,1
933,3459,5
567,1878,5
823,4224,2
352,1007,4
940,1241,1
538,3440,5
538,1235,3
636,4036,5
691,264,5
287,2185,1
22,3893,3
17,733,4
633,1985,5
873,2600,5
330,4078,1
145,723,1
329,3012,1
688,624,5
494,2844,5
827,1007,1
783,2891,4
688,31,5
16,3957,2
726,2117,3
404,1687,5
496,2860,5
257,1524,4
922,3436,3
462,2325,1
842,2217,3
955,2075,4
649,3806,5
130,3346,4
840,2058,1
735,3294,3
27,1757,5
238,4765,1
75,2499,5
373,2918,1
624,2569,4
938,4875,4
303,709,3
261,1645,2
827,2269,1
192,325,4
165,4244,1
91,5200,1
339,268,4
231,3056,1
549,1697,4
870,825,2
834,1977,3
402,4717,5
200,4251,3
536,4371,5
72,3949,5
855,1111,1
547,937,1
794,632,4
682,1566,3
825,1143,3
70,3727,4
431,4130,5
132,4013,5
485,108,5
320,679,4
18,1492,1
821,4784,5
952,765,2
198,70,1
99,2232,5
508,1153,5
139,837,1
15,579,5
101,501,5
13,1237,5
656,4666,1
603,2573,4
294,1455,2
639,2965,5
535,2170,1
740,847,2
429,2420,3
784,1528,4
747,268,5
799,2529,5
829,686,5
375,5109,2
379,3554,1
137,1658,5
307,4392,3
322,64,3
590,3938,5
391,195,5
474,383,3
307,124,5
275,4992,1
604,5145,1
497,1426,5
637,706,1
944,4366,2
13,532,5
54,1900,1
222,2153,1
363,624,5
694,2955,2
14,5133,5
997,2068,1
924,841,3
596,4788,5
927,651,5
11,2949,5
873,2188,4
865,1613,5
471,969,1
385,1884,5
642,3256,5
377,2339,1
709,2136,3
586,4427,5
515,3891,5
930,1321,4
708,5007,2
673,1623,5
200,4875,5
271,1543,2
377,3996,3
342,2267,4
38,5223,1
556,789,2
252,1097,4
379,3467,5
870,2206,4
550,2718,5
838,2375,3
687,2576,2
276,2997,2
252,3776,2
557,1307,3
584,1196,3
115,1469,3
676,1724,2
922,4092,3
670,1713,5
91,4819,3
257,4137,5
566,915,1
233,3499,2
627,3673,4
651,4233,5
530,1633,4
65,3035,5
811,2282,4
520,2827,1
686,5069,3
23,5208,5
191,2616,4
928,2108,5
485,85,3
237,4599,5
70,2304,1
142,4961,2
88,3742,3
75,4992,4
441,3691,5
105,112,2
582,5086,2
162,832,5
681,5050,5
621,1894,5
715,2871,1
366,1956,3
324,2113,3
416,2512,5
311,4926,5
761,1410,3
592,3328,1
740,4787,2
55,4011,1
726,4693,4
776,3901,3
565,4069,4
63,2411,4
832,2517,1
641,2271,5
404,3590,1
917,3805,5
292,1211,1
711,4495,4
930,2598,4
50,3495,4
378,4457,5
691,3031,1
346,2160,5
88,2617,5
473,141,5
562,1169,1
181,3289,2
7,3205,1
944,662,3
938,987,1
2,5215,3
653,1867,4
532,4387,4
756,3094,3
873,849,3
433,2549,2
623,1747,5
801,3271,3
105,4334,5
671,2063,5
867,1690,5
369,4543,2
98,910,5
348,1105,4
646,2219,1
765,2320,5
592,2967,2
855,2721,3
559,4707,4
422,933,5
231,1850,3
59,1417,5
420,2863,2
572,1346,3
453,397,1
23,218,5
115,306,4
607,638,1
891,5104,3
535,2942,2
697,4715,1
135,2411,5
571,5178,1
225,728,5
512,1186,4
210,2401,2
436,2834,4
109,4397,5
824,933,5
134,5148,5
939,4837,3
109,1808,2
226,2294,1
658,1277,1
787,101,5
724,3092,3
97,3884,4
944,449,1
773,3873,5
6,3730,5
8,2325,1
145,400,5
748,3869,3
747,3342,1
924,833,2
890,3304,4
530,295,1
336,627,5
677,2980,1
458,2383,1
410,1008,5
172,2154,1
560,1320,5
649,2217,5
292,4841,2
113,3892,3
51,3233,5
736,1488,1
43,172,5
181,4168,2
931,124,2
700,2240,5
855,3517,5
261,1949,5
252,3471,3
283,951,3
412,3469,2
26,1641,3
962,4916,2
803,4681,2
963,1768,1
545,124,2
633,3384,2
841,3732,1
29,4104,5
225,4571,4
420,3562,4
980,4109,1
935,4841,5
14,749,2
222,2798,5
300,5092,3
514,3971,5
418,1415,4
159,1285,4
103,671,4
919,2779,1
640,2666,2
344,999,2
358,151,5
190,727,5
303,429,5
342,2538,2
687,4748,5
846,2660,2
925,1922,2
871,1798,5
897,5,2
889,2116,5
753,5200,1
377,3092,2
325,213,2
595,1798,5
338,4988,4
611,2628,5
187,3302,5
322,66,4
930,3257,5
358,3694,5
565,4982,5
46,2432,5
303,3554,1
182,3273,1
229,1332,3
347,4046,4
222,317,5
678,2616,3
465,1932,2
604,1109,1
824,3915,4
3,1221,5
311,2919,5
457,4000,5
785,4989,1
531,2747,4
39,2450,3
976,1950,1
843,407,5
100,4661,5
181,1714,5
516,2280,5
281,3215,5
358,41,2
385,588,5
390,2043,4
400,418,5
297,706,2
868,3784,5
419,3875,2
314,605,3
595,3596,5
367,409,2
543,2594,1
755,4613,5
336,4846,4
982,5082,1
4,3803,2
827,4649,3
405,1441,1
383,288,5
104,4035,1
151,1063,5
920,1304,3
204,3184,3
293,717,2
927,137,2
708,2506,2
772,5024,5
395,2732,1
695,2377,2
413,5063,1
171,2693,5
349,4147,1
4,1600,5
316,266,1
354,4157,5
731,1772,3
455,1466,3
464,1835,4
940,3837,5
568,3911,4
63,2541,2
277,4620,1
426,5189,1
188,2239,5
461,2396,5
753,2082,5
405,4250,5
464,1950,4
956,2359,2
550,1262,5
706,4497,2
896,3540,4
788,2947,5
3,4614,4
62,457,4
336,4652,5
839,3541,3
307,2727,5
502,1155,3
940,4975,5
270,3771,2
302,3027,1
720,256,4
625,2740,4
389,658,2
584,2295,5
360,1093,2
195,2359,3
133,4167,4
715,2299,5
862,4258,3
271,3881,2
20,3088,2
454,2762,4
209,4998,3
964,3207,1
188,673,1
105,818,5
875,1030,2
914,3777,1
885,5126,4
254,3226,2
400,2044,3
818,1020,5
832,1634,3
352,3146,1
448,128,5
307,5079,1
101,1966,5
989,3198,2
474,5009,3
57,2839,3
377,3758,5
313,935,2
843,2303,4
480,4573,4
922,5195,1
915,1579,5
263,5017,3
952,1199,5
854,5078,2
924,965,4
655,1641,5
205,5153,5
775,508,5
605,1013,3
772,2848,3
360,2819,4
749,4773,3
684,2779,1
130,1613,4
416,2680,1
463,3553,5
813,1915,5
112,3137,4
133,5002,5
642,4130,2
909,3007,4
944,3008,4
919,1547,4
843,564,5
103,1300,3
541,3681,1
593,4001,4
399,3225,4
548,4809,2
642,4819,5
695,2498,5
598,1011,5
797,2365,2
621,1530,1
856,3798,4
378,4914,5
356,4079,2
722,1088,4
297,1830,5
58,3628,1
283,1294,2
545,2275,4
233,898,1
306,850,1
984,3623,5
206,3109,4
497,2982,4
282,3698,5
830,2142,5
652,80,1
801,3356,1
499,4000,5
917,4893,4
469,1280,5
706,2558,5
803,986,5
370,999,5
214,2609,3
768,1448,5
801,255,5
385,550,3
525,1773,4
390,4689,3
831,3121,4
46,3871,5
96,3208,3
402,1208,2
162,5067,5
608,2215,4
869,493,4
731,1408,3
778,1865,5
974,459,4
123,940,5
655,2968,5
791,39,4
924,1916,4
5,2371,5
42,3070,3
858,1610,5
148,4064,2
213,4328,2
961,506,5
917,3054,2
260,3363,4
448,1105,5
829,2576,4
517,333,4
47,3861,5
578,2375,5
621,2359,1
625,4678,3
710,722,1
24,3635,2
798,4259,5
947,4998,5
476,4950,4
789,825,1
6,817,5
454,4927,4
79,2296,5
549,3425,2
245,4564,5
245,3254,1
407,4921,5
424,2799,5
711,1845,4
742,2244,5
197,2871,2
956,295,4
590,4370,4
218,4599,4
212,4453,5
681,4208,4
430,1750,1
502,3767,4
358,1359,5
838,1084,3
635,3272,2
885,2661,1
811,4949,5
431,1157,5
263,5146,5
480,4255,1
269,1349,5
252,1733,5
590,1784,1
466,4800,5
121,210,3
264,435,4
146,4861,5
559,4186,5
733,1309,4
142,353,1
534,1848,5
8,729,1
69,729,1
193,1693,5
82,2232,3
92,4282,1
960,1693,5
956,4722,5
658,3897,2
490,4555,1
991,4660,5
328,4633,1
479,3958,5
662,1035,2
843,3269,3
460,3043,1
95,643,3
101,2134,1
362,4628,5
450,876,5
515,2157,5
189,3705,4
124,4906,5
608,3328,3
770,860,3
390,3904,2
475,31,3
390,3503,4
125,424,5
213,2260,3
700,841,2
599,1754,5
631,3962,3
217,5226,5
164,780,4
138,3260,2
749,2861,4
166,4608,1
139,3772,4
554,1460,2
756,1972,2
70,862,3
658,4619,3
877,119,5
163,984,5
805,3602,5
430,4082,4
776,1422,4
919,1050,5
555,5027,5
349,4955,3
994,851,5
995,4923,5
838,448,3
960,1670,5
734,3614,5
365,577,2
707,1776,5
232,2255,5
68,3240,2
823,5053,2
123,697,5
921,401,4
976,4617,5
293,3112,1
548,1008,5
39,1249,5
699,1102,5
856,3571,5
798,1590,4
397,1594,3
722,2528,2
764,1739,5
529,4897,2
459,3425,5
299,641,5
14,4589,2
551,4747,1
495,2773,1
965,3093,5
334,5120,4
429,1172,1
814,3780,5
229,2727,5
590,648,4
804,4135,5
917,145,2
419,3434,2
527,4931,3
45,1200,5
584,4393,5
877,117,3
285,2279,3
924,3229,1
959,4264,5
734,2178,4
524,5208,3
794,884,5
997,4729,3
762,366,4
689,3237,5
853,4131,4
580,1,4
944,4165,5
361,834,2
417,356,4
312,4348,5
585,3911,1
427,889,1
475,1168,3
598,507,2
453,1334,1
909,5165,2
658,292,5
641,831,5
304,3116,4
756,122,3
53,3,1
415,2353,5
195,3568,4
99,3230,3
102,981,1
232,3737,5
181,459,5
830,4699,2
83,460,5
668,1016,2
751,5034,2
157,542,3
901,3237,5
48,3066,2
153,3997,3
307,4029,5
648,4307,4
994,695,3
859,3615,5
468,4818,3
511,1936,5
663,3137,2
737,323,5
711,4301,5
229,2765,3
314,974,5
69,4230,5
307,126,2
802,2687,5
446,2081,2
940,1512,3
560,3502,5
959,4500,2
154,62,5
125,3287,5
460,2594,3
813,2430,5
277,2020,2
870,4195,5
684,4084,3
831,309,1
680,2246,5
516,4033,5
99,3426,3
378,617,3
790,3513,2
987,1944,2
243,5049,3
952,1597,5
600,405,2
741,3464,1
17,4274,5
385,5158,1
538,4424,5
675,373,5
771,1543,3
475,1122,2
772,4146,5
392,2107,5
43,3336,4
45,2304,1
436,2773,1
592,1074,3
556,2443,5
786,780,5
859,4705,2
9,5171,5
641,3383,5
706,4236,5
420,5216,3
927,4640,5
690,79,5
5,642,2
817,2993,5
925,1100,5
562,3273,5
780,2414,3
749,3834,1
708,1079,4
980,1179,1
800,2940,3
977,1259,5
529,1937,5
861,3795,5
507,5190,5
170,810,5
217,1780,5
31,1625,5
987,3612,2
587,2216,4
868,366,5
28,1458,2
529,2771,2
454,2716,5
750,1230,5
463,1948,2
746,2531,2
67,764,2
160,3957,5
32,2161,5
999,5092,5
680,2319,5
626,3854,2
979,4214,1
783,1759,4
514,5097,5
899,3596,5
356,4555,2
475,4855,5
494,4990,5
193,1311,5
868,4937,5
444,629,1
115,4599,5
333,4206,2
62,5212,5
318,3028,5
960,4817,1
142,1901,4
381,5227,5
602,2309,5
514,3431,3
410,3063,5
308,2458,3
84,806,3
452,4505,5
547,2891,2
163,4141,2
249,3109,3
936,2585,1
637,4035,2
845,862,1
148,1798,3
460,980,4
178,3864,1
775,2587,2
415,4253,3
516,888,3
185,2136,4
362,1189,5
873,2379,5
382,3836,2
262,4886,1
875,3799,2
23,2015,5
527,216,1
524,241,5
840,3074,5
912,588,4
795,1362,5
795,3200,4
746,4764,5
161,5075,3
334,3481,2
799,2011,1
166,2195,1
396,4393,4
291,3095,1
551,5076,5
456,1285,4
232,3135,3
104,1258,5
334,3915,2
816,3823,5
770,2950,5
328,885,4
539,2386,5
360,4578,2
245,3595,3
920,3397,1
895,179,1
624,1344,5
7,3171,5
783,3226,5
628,1992,1
57,5191,5
313,80,2
543,276,5
901,4152,5
761,2388,5
769,3453,4
778,312,5
701,3335,5
417,2073,5
39,617,2
923,745,2
739,3215,5
135,4859,4
663,2172,3
493,3016,2
511,3082,5
14,128,4
407,1489,5
969,4349,5
404,2755,1
37,747,5
266,1852,1
885,3849,5
500,1678,5
541,4485,4
507,4992,2
863,3153,2
713,3475,2
144,971,4
369,3785,1
284,868,5
328,4110,2
181,857,5
914,2981,5
486,1517,4
626,2781,5
767,1892,3
763,3370,2
682,180,2
438,5008,2
247,1687,2
817,699,1
802,2901,2
464,2292,5
806,3472,5
535,4060,5
781,2356,5
523,2426,5
147,1403,5
426,4366,5
476,1774,1
628,2236,4
697,4814,5
404,5103,5
611,3670,4
442,3260,5
517,2617,1
731,3036,3
454,3384,4
170,3213,4
414,4070,5
917,4029,5
951,3167,1
638,3630,3
823,3183,5
522,2054,2
645,154,5
338,2958,4
504,4470,4
870,4,2
716,1967,3
614,3395,4
280,4619,3
874,5130,5
809,4122,5
824,3528,1
660,4529,4
894,3279,5
498,5214,3
393,4349,4
982,736,3
978,1676,5
721,4038,5
948,3893,5
491,3169,5
479,394,5
139,2958,5
818,1112,5
466,1987,1
920,1551,3
442,245,4
760,3838,1
80,3921,2
646,4910,5
745,2070,1
613,3905,5
500,497,4
233,3570,4
393,4590,2
833,3742,3
866,762,2
205,2427,4
923,923,1
566,139,5
65,867,1
906,341,1
393,2387,5
495,654,5
847,1268,2
244,2356,4
577,1976,2
671,2315,1
825,99,1
50,4046,1
534,979,3
859,1985,1
387,1851,5
538,1234,4
477,76,3
61,3605,4
291,4403,2
365,526,2
185,4153,3
516,2792,5
461,2591,5
828,2938,3
143,3727,3
264,514,5
863,4461,4
677,4024,1
961,2053,5
724,4160,5
639,2935,2
361,3449,5
673,3196,5
549,2185,3
352,106,1
353,4671,5
987,1828,5
441,5128,5
84,5088,5
572,4039,5
187,2063,3
908,4431,4
948,4394,4
37,4491,5
464,683,1
701,78,5
147,1292,2
98,4404,2
177,936,2
684,1185,2
51,1182,5
421,1117,2
242,236,5
111,2197,5
328,322,5
269,3610,2
790,5182,5
618,4363,5
235,258,4
861,1041,5
81,2197,1
887,1763,4
439,2042,5
349,2397,4
539,2721,1
383,2554,5
687,3440,5
728,441,5
62,3240,5
841,4092,4
782,1821,2
722,722,5
837,1732,5
623,1681,4
34,1272,2
846,2452,1
635,1532,1
760,1993,2
734,377,2
7,689,4
89,992,5
824,8,1
957,2104,5
33,5129,3
673,2812,5
406,3052,1
13,4888,5
696,4680,5
873,3137,1
95,1183,2
273,1981,2
227,4964,3
401,1130,5
495,2920,3
645,3365,4
201,2865,5
13,2158,1
977,1128,5
730,3823,5
699,4553,4
302,2401,2
759,2023,3
167,4107,3
110,3210,5
360,613,1
602,2923,4
597,4342,4
870,1981,2
92,2347,5
697,3465,1
475,2966,4
542,3317,3
912,1867,5
29,3534,4
711,27,5
748,1541,4
785,1418,5
630,4510,5
2,1209,1
698,4336,3
568,106,1
473,4416,2
663,2415,3
47,3685,4
226,2828,2
586,1999,1
782,2743,1
270,2783,2
10,3083,5
50,3279,2
313,1145,1
311,5101,1
245,949,2
159,3998,5
370,3130,5
960,4371,4
210,3013,5
876,4484,5
690,2950,4
106,1268,3
388,1921,3
944,4683,3
506,78,3
334,4438,5
134,3045,3
855,2733,5
393,1895,4
259,1195,5
115,4265,1
210,2872,4
517,3925,5
243,1631,4
114,3562,1
532,3603,1
635,4824,5
595,4955,3
554,3874,4
382,2908,3
120,2866,5
383,4800,5
659,1550,3
309,3069,3
74,2196,3
626,3845,1
312,2937,5
969,3085,3
142,843,5
3,1896,4
688,2363,2
953,2380,5
610,4195,5
633,4928,2
862,558,5
871,437,1
788,3691,3
849,3063,2
25,978,5
555,957,5
673,3624,5
641,5153,1
648,3920,2
124,4702,3
848,388,2
773,4742,4
902,101,5
213,4542,5
547,1422,4
754,3235,4
181,583,3
820,4262,5
878,3094,1
862,1060,3
553,1668,4
281,2185,4
867,215,1
465,2638,3
760,4868,2
868,929,5
198,5158,1
284,866,2
399,4877,4
287,4421,4
172,1307,5
710,4026,5
608,3535,5
926,1678,5
297,1876,3
193,3350,5
701,1683,4
342,2766,5
165,567,5
404,2827,3
353,2578,2
279,4943,2
666,1699,5
626,1473,5
636,115,3
827,1927,1
190,399,2
633,3513,4
972,3764,4
326,48,4
912,5217,5
778,2239,3
339,3627,5
685,3306,1
387,2539,1
919,1677,1
560,2573,3
365,5044,1
614,5230,5
641,3292,1
496,3158,4
889,2194,5
814,3367,1
214,4600,1
262,1215,3
137,3484,2
293,573,5
618,1882,5
184,1822,5
167,3278,2
491,372,5
293,2810,5
972,416,1
327,4954,1
27,1316,5
94,2393,5
890,3494,4
594,1021,5
901,3426,5
505,263,5
284,160,4
624,2249,1
427,1123,4
869,1584,3
944,1865,5
870,303,3
572,2973,3
108,2344,4
383,2358,5
452,5197,2
680,3886,1
98,4620,5
172,1436,4
328,2135,5
710,1746,4
143,3832,3
261,4008,4
276,3034,1
94,1051,2
558,3255,1
58,2515,2
46,3192,5
880,1778,2
632,2531,1
789,1653,5
353,2558,3
137,2335,5
854,1038,3
76,1332,5
79,1440,5
422,1801,1
786,3737,5
787,2074,5
507,4058,5
859,1755,5
527,282,1
620,4166,5
647,3462,5
471,198,2
600,700,5
515,4855,2
439,4460,4
745,2760,5
50,84,1
384,5145,5
249,1006,3
592,1401,4
18,3736,3
286,1763,3
233,3176,5
326,5228,2
636,1684,5
995,3494,5
3,362,5
344,619,2
639,4910,5
73,1208,5
711,3557,4
47,3193,2
636,3277,4
592,4143,5
115,4769,5
350,1224,5
852,3003,5
681,1608,5
761,1993,1
86,1832,1
741,3554,2
234,978,1
574,2839,5
335,2555,4
982,2712,1
873,1216,1
612,74,2
979,4593,5
